Id,SalePrice
1764,111853.65
1765,160773.55
1766,178795.2
1767,213871.48
1768,144205.4
1769,176280.17
1770,145035.62
1771,132022.02
1772,140246.02
1773,131589.45
1774,133830.25
1775,135745.89
1776,130005.84
1777,117734.24
1778,133920.53
1779,119755.36
1780,176666.06
1781,134376.12
1782,91122.27
1783,134559.78
1784,100424.46
1785,128184.3
1786,174644.7
1787,162049.66
1788,53150.574
1789,106983.6
1790,76010.87
1791,192928.58
1792,157693.53
1793,125608.195
1794,149221.16
1795,134166.5
1796,126713.766
1797,105130.195
1798,127393.61
1799,115970.9
1800,134967.34
1801,130101.41
1802,135417.17
1803,151369.03
1804,141058.19
1805,136093.23
1806,122298.46
1807,127731.555
1808,127154.875
1809,120533.36
1810,145121.12
1811,95848.555
1812,96343.61
1813,120900.305
1814,98223.02
1815,54695.504
1816,90585.81
1817,110922.9
1818,155266.19
1819,125364.875
1820,31536.412
1821,110559.9
1822,154346.45
1823,33449.86
1824,134910.55
1825,125836.34
1826,102304.62
1827,101526.21
1828,147646.42
1829,120390.77
1830,151169.83
1831,168868.42
1832,58589.06
1833,141355.17
1834,114186.06
1835,140449.17
1836,120821.555
1837,92904.96
1838,113859.89
1839,86198.06
1840,170394.83
1841,138785.5
1842,75527.21
1843,136214.23
1844,132584.77
1845,133473.06
1846,156566.4
1847,157466.42
1848,55602.406
1849,123928.14
1850,119898.09
1851,163624.98
1852,131549.84
1853,126751.64
1854,165610.06
1855,125545.016
1856,214159.7
1857,150725.2
1858,136380.3
1859,118706.55
1860,143799.7
1861,118706.55
1862,327187.47
1863,330442.88
1864,330442.88
1865,319471.9
1866,323302.28
1867,237614.67
1868,313066.84
1869,199610.4
1870,239009.95
1871,247321.95
1872,169107.66
1873,224132.5
1874,147796.73
1875,210512.3
1876,199537.94
1877,218759.33
1878,201990.83
1879,135306.1
1880,140103.9
1881,240991.47
1882,255230.22
1883,191415.97
1884,210225.44
1885,268222.88
1886,299282.2
1887,206253.42
1888,289331.22
1889,165408.48
1890,129479.97
1891,140205.61
1892,107882.54
1893,137570.86
1894,131968.52
1895,132440.03
1896,123644.99
1897,114644.7
1898,103033.93
1899,152907.5
1900,160614.94
1901,170918.05
1902,137690.98
1903,217162.8
1904,144267.58
1905,195259.6
1906,179242.38
1907,215059.06
1908,112232.79
1909,143838.12
1910,121709.93
1911,220499.12
1912,296019.84
1913,142814.44
1914,56020.332
1915,336126.44
1916,62976.82
1917,267898.97
1918,141724.6
1919,160387.05
1920,131986.56
1921,466854.2
1922,332543.72
1923,223388.1
1924,208151.94
1925,213636.5
1926,389865.8
1927,129842.15
1928,162447.27
1929,122899.13
1930,135608.11
1931,137531.92
1932,130200.805
1933,171180.69
1934,174523.75
1935,172600.17
1936,182826.12
1937,184472.44
1938,178023.47
1939,235857.31
1940,182903.78
1941,171879.11
1942,183602.73
1943,203404.78
1944,345063.4
1945,383981.1
1946,150802.28
1947,323384.72
1948,193692.62
1949,226397.84
1950,177687.53
1951,251981.78
1952,201742.25
1953,169718.23
1954,190390.9
1955,131439.61
1956,292351.6
1957,148056.97
1958,310386.84
1959,134541.31
1960,115263.77
1961,114676.44
1962,96305.734
1963,108163.61
1964,111529.414
1965,147817.16
1966,136903.8
1967,287690.5
1968,443883.97
1969,404903.38
1970,466119.88
1971,447068.94
1972,390059.7
1973,260016.66
1974,320187.9
1975,463566.75
1976,266858.38
1977,353372.9
1978,407348.44
1979,320289.56
1980,196768.55
1981,352785.0
1982,224243.83
1983,205102.89
1984,165178.25
1985,212531.95
1986,204988.55
1987,171310.25
1988,173656.95
1989,190918.73
1990,219174.73
1991,249670.34
1992,205527.61
1993,163848.72
1994,238534.84
1995,183890.38
1996,250438.27
1997,323034.56
1998,349816.47
1999,258964.45
2000,309457.3
2001,251780.6
2002,244822.5
2003,245092.05
2004,260774.0
2005,222566.52
2006,225604.5
2007,243907.92
2008,216954.95
2009,190404.61
2010,194479.88
2011,140979.95
2012,179108.89
2013,181499.39
2014,188229.3
2015,197918.19
2016,191920.78
2017,194523.97
2018,123285.0
2019,136812.19
2020,106046.375
2021,104685.125
2022,179882.84
2023,135257.67
2024,244347.6
2025,354464.2
2026,171308.53
2027,155208.56
2028,154251.72
2029,169368.02
2030,278858.16
2031,264723.66
2032,290434.8
2033,285156.84
2034,168642.2
2035,216731.94
2036,186325.27
2037,191729.9
2038,324160.94
2039,214674.3
2040,337345.56
2041,278103.47
2042,204649.62
2043,175288.45
2044,172139.42
2045,204288.56
2046,137767.95
2047,143493.64
2048,135052.1
2049,139576.75
2050,178195.55
2051,114209.195
2052,134863.98
2053,148327.73
2054,74371.45
2055,164109.27
2056,141014.73
2057,111195.21
2058,232950.9
2059,127820.625
2060,168601.5
2061,174568.27
2062,133363.56
2063,109839.36
2064,141057.02
2065,127666.555
2066,173167.97
2067,114894.984
2068,121685.055
2069,84793.18
2070,112216.63
2071,91165.97
2072,128162.65
2073,135128.3
2074,182645.61
2075,152880.73
2076,122119.3
2077,159911.4
2078,131066.06
2079,130542.33
2080,116528.11
2081,125252.72
2082,124568.17
2083,139788.38
2084,112910.83
2085,119375.65
2086,123767.02
2087,116114.26
2088,90611.96
2089,72406.125
2090,127885.28
2091,128233.1
2092,130276.23
2093,128981.7
2094,125552.35
2095,147473.95
2096,77471.336
2097,90712.17
2098,148160.53
2099,59194.78
2100,78324.62
2101,121087.64
2102,124743.516
2103,99600.48
2104,130863.016
2105,119227.94
2106,66191.234
2107,239022.39
2108,111716.25
2109,115981.91
2110,132926.67
2111,152690.55
2112,140868.3
2113,119089.97
2114,104298.81
2115,166095.61
2116,124972.875
2117,153073.64
2118,121062.84
2119,109215.86
2120,125031.87
2121,109121.7
2122,106101.54
2123,86184.4
2124,164068.27
2125,125889.95
2126,143435.64
2127,160675.75
2128,122203.12
2129,99336.305
2130,144273.38
2131,140714.75
2132,121027.234
2133,120122.06
2134,122034.375
2135,93182.86
2136,76585.875
2137,109986.14
2138,132860.5
2139,154755.44
2140,138996.67
2141,145823.55
2142,133379.45
2143,142458.4
2144,122534.09
2145,136902.33
2146,176394.7
2147,136896.89
2148,134860.03
2149,146264.78
2150,211772.97
2151,119036.36
2152,187333.28
2153,186685.72
2154,107411.92
2155,138255.28
2156,260090.33
2157,226129.2
2158,234507.3
2159,212646.12
2160,174513.7
2161,239158.45
2162,416046.84
2163,347000.72
2164,233131.44
2165,183821.66
2166,152746.92
2167,226720.97
2168,205342.56
2169,193799.89
2170,224044.78
2171,159926.56
2172,137720.5
2173,168477.44
2174,233168.69
2175,299333.1
2176,316806.22
2177,246396.94
2178,203374.36
2179,141485.23
2180,213045.77
2181,185115.66
2182,227028.22
2183,189295.86
2184,126098.53
2185,126652.77
2186,145107.11
2187,148782.12
2188,163281.94
2189,188603.64
2190,83536.47
2191,83861.42
2192,99494.77
2193,115232.32
2194,102099.3
2195,112046.89
2196,114527.92
2197,119690.38
2198,159175.9
2199,168429.03
2200,138105.28
2201,133253.5
2202,221624.08
2203,143935.66
2204,183518.52
2205,105516.336
2206,144124.84
2207,221595.98
2208,261976.45
2209,226832.14
2210,122365.766
2211,115923.3
2212,115024.36
2213,107961.5
2214,123165.586
2215,108496.35
2216,157820.95
2217,101663.48
2218,52827.81
2219,69945.22
2220,60378.875
2221,341881.2
2222,261516.1
2223,268533.44
2224,210058.95
2225,117152.2
2226,172701.27
2227,195296.67
2228,266548.62
2229,250110.62
2230,162364.17
2231,210459.72
2232,176327.08
2233,164883.0
2234,246445.39
2235,230044.39
2236,281186.66
2237,337876.75
2238,204592.8
2239,115325.54
2240,161172.86
2241,174009.84
2242,127593.836
2243,124981.586
2244,103609.85
2245,105103.06
2246,149155.3
2247,110854.61
2248,124580.71
2249,124901.1
2250,137261.48
2251,115779.71
2252,170917.22
2253,160389.28
2254,179337.03
2255,186734.14
2256,184776.03
2257,211530.56
2258,168727.36
2259,177946.72
2260,159181.05
2261,178006.17
2262,208349.47
2263,345414.56
2264,451856.5
2265,190447.23
2266,301307.75
2267,368011.72
2268,386190.2
2269,142935.98
2270,190228.88
2271,223358.48
2272,196872.77
2273,167829.84
2274,171292.05
2275,165580.81
2276,182436.17
2277,186173.77
2278,146162.03
2279,132833.38
2280,124399.1
2281,164105.89
2282,185526.64
2283,97559.55
2284,114946.49
2285,150263.88
2286,124058.82
2287,356888.84
2288,282594.4
2289,406387.03
2290,460944.38
2291,330789.22
2292,432833.2
2293,513165.9
2294,458429.28
2295,435995.2
2296,272057.78
2297,319997.84
2298,315272.97
2299,402744.94
2300,350424.53
2301,284130.03
2302,241568.88
2303,236563.38
2304,239818.78
2305,179769.0
2306,175903.22
2307,187450.55
2308,218155.02
2309,289641.56
2310,215343.4
2311,194337.14
2312,179271.28
2313,175186.84
2314,175822.1
2315,178210.53
2316,189356.8
2317,183979.88
2318,181526.05
2319,177573.19
2320,211766.23
2321,239110.66
2322,169570.48
2323,175326.5
2324,169843.05
2325,209213.6
2326,165202.16
2327,218238.2
2328,231553.77
2329,186816.86
2330,173081.3
2331,369176.56
2332,405839.44
2333,321533.47
2334,255518.27
2335,250347.75
2336,327080.62
2337,216214.08
2338,279860.72
2339,226034.17
2340,391039.8
2341,215336.86
2342,228758.84
2343,219136.3
2344,241983.02
2345,232263.58
2346,216890.88
2347,203388.78
2348,238525.62
2349,177154.6
2350,278462.12
2351,236480.88
2352,243302.34
2353,243442.83
2354,130397.04
2355,151407.08
2356,149668.88
2357,185671.27
2358,199470.25
2359,126047.734
2360,109767.92
2361,140937.77
2362,284715.1
2363,136379.03
2364,167536.52
2365,219406.47
2366,196990.81
2367,221775.23
2368,219114.73
2369,208832.7
2370,170032.27
2371,169787.75
2372,192983.52
2373,276239.2
2374,320716.72
2375,261338.36
2376,305567.12
2377,391244.8
2378,142992.62
2379,205862.84
2380,148147.16
2381,157746.5
2382,194618.39
2383,197302.47
2384,246517.0
2385,159422.1
2386,138155.83
2387,135091.92
2388,104801.734
2389,125815.44
2390,150046.58
2391,138327.3
2392,115766.13
2393,168881.98
2394,145941.6
2395,223241.45
2396,141925.75
2397,217025.28
2398,132803.02
2399,54448.215
2400,56469.87
2401,106819.49
2402,142143.64
2403,140570.1
2404,151396.34
2405,155735.28
2406,142494.23
2407,120111.19
2408,144596.4
2409,125015.24
2410,164027.0
2411,121117.96
2412,162325.08
2413,136345.64
2414,146716.3
2415,139620.12
2416,131809.75
2417,129680.055
2418,130787.766
2419,123049.625
2420,127186.93
2421,147583.34
2422,117437.414
2423,130292.74
2424,148433.11
2425,211812.3
2426,131433.84
2427,138752.73
2428,182218.84
2429,113336.27
2430,130773.77
2431,104211.305
2432,143308.25
2433,149038.97
2434,140132.03
2435,149555.84
2436,112694.28
2437,103719.7
2438,125519.89
2439,105962.3
2440,120791.95
2441,99112.86
2442,95420.96
2443,121344.92
2444,131903.27
2445,72902.88
2446,137828.14
2447,176638.47
2448,131735.61
2449,105455.6
2450,148464.8
2451,117133.54
2452,222727.02
2453,91047.21
2454,132270.98
2455,122378.2
2456,133669.92
2457,133805.7
2458,117472.836
2459,106560.36
2460,146158.27
2461,110461.42
2462,140592.0
2463,127996.6
2464,169247.56
2465,128656.45
2466,111493.97
2467,145234.25
2468,82628.9
2469,68088.22
2470,183403.69
2471,217845.16
2472,163751.6
2473,124037.25
2474,90322.88
2475,229452.14
2476,107675.09
2477,128145.586
2478,155471.66
2479,102122.375
2480,156503.05
2481,117599.38
2482,125700.56
2483,111489.37
2484,122189.305
2485,120245.9
2486,163150.98
2487,179091.89
2488,169131.4
2489,153284.45
2490,160452.22
2491,94982.766
2492,176306.58
2493,150573.94
2494,152408.3
2495,79302.67
2496,255079.06
2497,155211.08
2498,106384.625
2499,93357.78
2500,125251.64
2501,138710.05
2502,152468.78
2503,95226.836
2504,176997.62
2505,228312.12
2506,252973.69
2507,260838.66
2508,253511.67
2509,218941.1
2510,211302.77
2511,174525.0
2512,208325.06
2513,207849.53
2514,260154.45
2515,144950.22
2516,174924.86
2517,143951.9
2518,143432.16
2519,222434.77
2520,205416.64
2521,187814.56
2522,223347.44
2523,131803.94
2524,133423.67
2525,152819.23
2526,128469.45
2527,108142.25
2528,132815.73
2529,140995.86
2530,121771.09
2531,250715.47
2532,228956.62
2533,195843.67
2534,220032.7
2535,325225.44
2536,239420.88
2537,234563.34
2538,177050.34
2539,187438.28
2540,168717.05
2541,179084.45
2542,167200.81
2543,124263.65
2544,126831.48
2545,132024.52
2546,127813.086
2547,138570.78
2548,149174.34
2549,168940.3
2550,233684.17
2551,141520.05
2552,126779.77
2553,76999.2
2554,105443.93
2555,122291.055
2556,105139.36
2557,117962.49
2558,175526.83
2559,142566.97
2560,145383.28
2561,153878.16
2562,131417.47
2563,148500.73
2564,200994.81
2565,150504.98
2566,159223.55
2567,135020.08
2568,189666.3
2569,198042.12
2570,123551.6
2571,186171.17
2572,167470.56
2573,200079.7
2574,260984.75
2575,136169.84
2576,122422.586
2577,161222.08
2578,84626.43
2579,68683.38
2580,110121.66
2581,106629.375
2582,94473.95
2583,282106.4
2584,170701.47
2585,184074.92
2586,221297.52
2587,193605.64
2588,152067.55
2589,150387.2
2590,211329.8
2591,223344.48
2592,215146.5
2593,244736.56
2594,176202.36
2595,204421.33
2596,319200.06
2597,187952.97
2598,281538.6
2599,328319.4
2600,183173.44
2601,160579.81
2602,78127.055
2603,97164.71
2604,84024.46
2605,65387.43
2606,138895.64
2607,190879.75
2608,201453.28
2609,161337.78
2610,113850.89
2611,120855.914
2612,150194.23
2613,130814.13
2614,127941.93
2615,161318.11
2616,145121.52
2617,179408.81
2618,188061.95
2619,202576.5
2620,179601.47
2621,177868.8
2622,190172.1
2623,251986.38
2624,283309.84
2625,314325.53
2626,166486.48
2627,166875.1
2628,455051.06
2629,589589.25
2630,363993.06
2631,475113.22
2632,430791.38
2633,325525.97
2634,401446.25
2635,154754.34
2636,188820.83
2637,183912.11
2638,261696.05
2639,193518.12
2640,153688.47
2641,98310.195
2642,199842.52
2643,95043.195
2644,122397.53
2645,100661.22
2646,91695.43
2647,104195.266
2648,142037.48
2649,153851.7
2650,140821.89
2651,141908.33
2652,414968.28
2653,215982.02
2654,261739.73
2655,379916.4
2656,306024.72
2657,359381.44
2658,293438.1
2659,322010.06
2660,362046.22
2661,347846.28
2662,347514.88
2663,271419.4
2664,278728.2
2665,338265.7
2666,296579.75
2667,166763.44
2668,182640.4
2669,178613.8
2670,293406.2
2671,186236.73
2672,185729.94
2673,219539.02
2674,209005.84
2675,170402.45
2676,180859.44
2677,194154.16
2678,252131.78
2679,262778.25
2680,270228.44
2681,434383.88
2682,363193.62
2683,530362.44
2684,314438.75
2685,359738.9
2686,250048.77
2687,342269.84
2688,216773.83
2689,207836.44
2690,503515.03
2691,187628.69
2692,132933.56
2693,194559.61
2694,137217.61
2695,192026.11
2696,181611.69
2697,192705.44
2698,200575.83
2699,173895.47
2700,155268.3
2701,155203.11
2702,104748.58
2703,139242.0
2704,141640.16
2705,115080.57
2706,120319.43
2707,124569.89
2708,134283.12
2709,112066.96
2710,129434.93
2711,318177.06
2712,408052.75
2713,164359.81
2714,149631.1
2715,169186.78
2716,146544.47
2717,180180.2
2718,220099.16
2719,159847.25
2720,176109.61
2721,141149.84
2722,162243.25
2723,141423.16
2724,128618.97
2725,139611.78
2726,145855.98
2727,187155.97
2728,165595.56
2729,153038.25
2730,140918.31
2731,135148.19
2732,121949.58
2733,164291.72
2734,157645.11
2735,140075.98
2736,138233.77
2737,127619.03
2738,130547.24
2739,161322.72
2740,137971.88
2741,145859.98
2742,147714.69
2743,147893.38
2744,156710.22
2745,142218.25
2746,141799.95
2747,147412.05
2748,125286.81
2749,128442.195
2750,139925.55
2751,138752.33
2752,178497.45
2753,149835.52
2754,233647.4
2755,125736.086
2756,105615.13
2757,67069.99
2758,85442.27
2759,159410.45
2760,125437.45
2761,145606.2
2762,149562.98
2763,185922.84
2764,157679.61
2765,294769.22
2766,136600.23
2767,88168.69
2768,133544.44
2769,131135.66
2770,146080.6
2771,114521.914
2772,112007.53
2773,156027.86
2774,138300.98
2775,125492.664
2776,135835.39
2777,147332.47
2778,124009.31
2779,120485.21
2780,97925.72
2781,93376.516
2782,91571.9
2783,110498.836
2784,129207.016
2785,133394.12
2786,71780.38
2787,123893.21
2788,72826.805
2789,197491.22
2790,95738.89
2791,112447.94
2792,38659.176
2793,183965.38
2794,105163.586
2795,125170.97
2796,104047.72
2797,224693.3
2798,114084.66
2799,117223.17
2800,62473.887
2801,111126.05
2802,141394.84
2803,163127.11
2804,142555.86
2805,103206.805
2806,69220.61
2807,164952.1
2808,158361.77
2809,142264.31
2810,135592.08
2811,152234.27
2812,144563.0
2813,190779.95
2814,161647.8
2815,104221.55
2816,226966.12
2817,154588.45
2818,128671.836
2819,165791.92
2820,137392.11
2821,108436.94
2822,192634.9
2823,269913.47
2824,189591.98
2825,180279.92
2826,138807.52
2827,138206.66
2828,222745.9
2829,193189.86
2830,225842.98
2831,178423.19
2832,239958.75
2833,313561.78
2834,208360.53
2835,204361.83
2836,180351.95
2837,158402.72
2838,158697.78
2839,180166.19
2840,197174.02
2841,201850.84
2842,220241.2
2843,150443.52
2844,165960.33
2845,124288.086
2846,211454.38
2847,203788.25
2848,225509.92
2849,204633.53
2850,279946.66
2851,225549.14
2852,235900.97
2853,240122.92
2854,141837.17
2855,199410.16
2856,199081.36
2857,179775.62
2858,208408.0
2859,122296.7
2860,125802.555
2861,123241.92
2862,192689.77
2863,123363.49
2864,249164.75
2865,145290.95
2866,136196.16
2867,96342.89
2868,103382.64
2869,101623.984
2870,121543.08
2871,83752.91
2872,46793.016
2873,102520.484
2874,138071.9
2875,119337.85
2876,181611.45
2877,143936.38
2878,178657.52
2879,138827.53
2880,93145.1
2881,142701.17
2882,165080.08
2883,185871.14
2884,195063.97
2885,188830.16
2886,237383.81
2887,101291.84
2888,133066.88
2889,54816.285
2890,80949.945
2891,139867.23
2892,45363.49
2893,92335.85
2894,59355.863
2895,307450.53
2896,286663.3
2897,203900.11
2898,148516.8
2899,221040.62
2900,164387.47
2901,211875.39
2902,187034.2
2903,338736.3
2904,366471.7
2905,89007.52
2906,207963.05
2907,112206.77
2908,133726.55
2909,140725.4
2910,81476.5
2911,76106.46
2912,147894.23
2913,81130.05
2914,69438.54
2915,74943.45
2916,76653.05
2917,164701.69
2918,116513.555
2919,228641.66
